HS4,direction,mass,year
8469,import,72168.0,2001
8469,import,83216.0,2002
8469,import,78410.0,2003
8469,import,61743.0,2004
8469,import,57064.0,2005
8469,import,53506.0,2006
8469,import,66032.0,2007
8469,import,34382.0,2008
8469,import,31776.0,2009
8469,import,28255.0,2010
8469,import,20690.0,2011
8469,import,19965.0,2012
8469,import,25355.0,2013
8469,import,23944.0,2014
8469,import,16982.0,2015
8469,import,16379.0,2016
8470,export,4574529.0,1996
8470,export,2750341.0,1997
8470,export,2389791.0,1998
8470,export,1983714.0,1999
8470,export,1600531.0,2000
8470,export,1573063.0,2001
8470,export,1261603.0,2002
8470,export,1432517.0,2003
8470,export,1362690.0,2004
8470,export,924290.0,2005
8470,export,1352840.0,2006
8470,export,1231899.0,2007
8470,export,1317688.0,2008
8470,export,1279306.0,2009
8470,export,1147555.0,2010
8470,export,951571.0,2011
8470,export,1300413.0,2012
8470,export,1737842.0,2013
8470,export,1985412.0,2014
8470,export,1999018.0,2015
8470,export,1213900.0,2016
8470,export,969739.0,2017
8470,import,8087695.0,1996
8470,import,5057719.0,1997
8470,import,5140965.0,1998
8470,import,45263356.0,1999
8470,import,17930467.0,2000
8470,import,6542048.0,2001
8470,import,5092540.0,2002
8470,import,4545185.0,2003
8470,import,5300643.0,2004
8470,import,5265075.0,2005
8470,import,4832478.0,2006
8470,import,5518044.0,2007
8470,import,5420669.0,2008
8470,import,5216505.0,2009
8470,import,4658745.0,2010
8470,import,4735693.0,2011
8470,import,5671235.0,2012
8470,import,5915692.0,2013
8470,import,7867640.0,2014
8470,import,4740533.0,2015
8470,import,5046009.0,2016
8470,import,4643246.0,2017
8471,export,141658384.0,1996
8471,export,197528946.0,1997
8471,export,263571670.0,1998
8471,export,281551596.0,1999
8471,export,522646910.0,2000
8471,export,266221450.0,2001
8471,export,190721955.0,2002
8471,export,168319437.0,2003
8471,export,127523919.0,2004
8471,export,120606764.0,2005
8471,export,107428419.0,2006
8471,export,54955926.0,2007
8471,export,49696056.0,2008
8471,export,40811084.0,2009
8471,export,46783348.0,2010
8471,export,42187390.0,2011
8471,export,43497061.0,2012
8471,export,44188108.0,2013
8471,export,47724324.0,2014
8471,export,48111425.0,2015
8471,export,63122666.0,2016
8471,export,48544790.0,2017
8471,import,161815768.0,1996
8471,import,203425762.0,1997
8471,import,269798515.0,1998
8471,import,390396216.0,1999
8471,import,391577554.0,2000
8471,import,329996653.0,2001
8471,import,249503562.0,2002
8471,import,256940131.0,2003
8471,import,367459319.0,2004
8471,import,407350528.0,2005
8471,import,601443787.0,2006
8471,import,187335166.0,2007
8471,import,149805375.0,2008
8471,import,134836397.0,2009
8471,import,122163218.0,2010
8471,import,119399066.0,2011
8471,import,168620765.0,2012
8471,import,108633791.0,2013
8471,import,110054850.0,2014
8471,import,102194109.0,2015
8471,import,99974068.0,2016
8471,import,94936773.0,2017
8472,export,25441147.0,1996
8472,export,25656761.0,1997
8472,export,28112846.0,1998
8472,export,24325485.0,1999
8472,export,25276769.0,2000
8472,export,25019583.0,2001
8472,export,19572499.0,2002
8472,export,18080671.0,2003
8472,export,18800819.0,2004
8472,export,21013376.0,2005
8472,export,22360699.0,2006
8472,export,9861479.0,2007
8472,export,7932067.0,2008
8472,export,3950540.0,2009
8472,export,2678724.0,2010
8472,export,2346711.0,2011
8472,export,2781761.0,2012
8472,export,4276418.0,2013
8472,export,5582412.0,2014
8472,export,6241592.0,2015
8472,export,4065825.0,2016
8472,export,3706102.0,2017
8472,import,7936023.0,1996
8472,import,50476194.0,1997
8472,import,12743777.0,1998
8472,import,8119244.0,1999
8472,import,19875081.0,2000
8472,import,9624971.0,2001
8472,import,11279989.0,2002
8472,import,16256244.0,2003
8472,import,21817778.0,2004
8472,import,20500323.0,2005
8472,import,25969309.0,2006
8472,import,22488689.0,2007
8472,import,16728983.0,2008
8472,import,12256962.0,2009
8472,import,13438092.0,2010
8472,import,12834436.0,2011
8472,import,15172128.0,2012
8472,import,14109719.0,2013
8472,import,20017577.0,2014
8472,import,14732852.0,2015
8472,import,12340305.0,2016
8472,import,12837070.0,2017
8473,export,37011149.0,1996
8473,export,40823405.0,1997
8473,export,50266664.0,1998
8473,export,63567824.0,1999
8473,export,47726856.0,2000
8473,export,56951188.0,2001
8473,export,45181532.0,2002
8473,export,65028150.0,2003
8473,export,100822850.0,2004
8473,export,74456817.0,2005
8473,export,59172378.0,2006
8473,export,40173731.0,2007
8473,export,46092459.0,2008
8473,export,32632126.0,2009
8473,export,30206720.0,2010
8473,export,27430214.0,2011
8473,export,25340372.0,2012
8473,export,18708513.0,2013
8473,export,18313605.0,2014
8473,export,14764253.0,2015
8473,export,12332135.0,2016
8473,export,12265404.0,2017
8473,import,68195050.0,1996
8473,import,126276845.0,1997
8473,import,171595437.0,1998
8473,import,128354404.0,1999
8473,import,140897794.0,2000
8473,import,163206815.0,2001
8473,import,150288730.0,2002
8473,import,145217506.0,2003
8473,import,162827019.0,2004
8473,import,199142831.0,2005
8473,import,188656237.0,2006
8473,import,88499596.0,2007
8473,import,70267018.0,2008
8473,import,47442395.0,2009
8473,import,48649159.0,2010
8473,import,40926404.0,2011
8473,import,33933771.0,2012
8473,import,31328232.0,2013
8473,import,30215834.0,2014
8473,import,20434224.0,2015
8473,import,21886646.0,2016
8473,import,29039355.0,2017
8474,export,71253376.0,1996
8474,export,71615380.0,1997
8474,export,67438849.0,1998
8474,export,72554301.0,1999
8474,export,86697792.0,2000
8474,export,80066514.0,2001
8474,export,83360069.0,2002
8474,export,103740079.0,2003
8474,export,111953468.0,2004
8474,export,136999217.0,2005
8474,export,158031147.0,2006
8474,export,192833611.0,2007
8474,export,226466552.0,2008
8474,export,109086429.0,2009
8474,export,147102101.0,2010
8474,export,158107959.0,2011
8474,export,164631453.0,2012
8474,export,161791439.0,2013
8474,export,146271824.0,2014
8474,export,131332030.0,2015
8474,export,132276581.0,2016
8474,export,150854648.0,2017
8474,import,19802060.0,1996
8474,import,22724255.0,1997
8474,import,43387473.0,1998
8474,import,27306287.0,1999
8474,import,28641105.0,2000
8474,import,33061586.0,2001
8474,import,50666818.0,2002
8474,import,54172106.0,2003
8474,import,49676715.0,2004
8474,import,50704814.0,2005
8474,import,60449332.0,2006
8474,import,83824884.0,2007
8474,import,73582066.0,2008
8474,import,37633643.0,2009
8474,import,51604451.0,2010
8474,import,62049843.0,2011
8474,import,66251608.0,2012
8474,import,57044395.0,2013
8474,import,65940523.0,2014
8474,import,63625672.0,2015
8474,import,58752344.0,2016
8474,import,66449897.0,2017
8475,export,3869402.0,1996
8475,export,4135384.0,1997
8475,export,3401726.0,1998
8475,export,3063374.0,1999
8475,export,3278766.0,2000
8475,export,5019468.0,2001
8475,export,3461636.0,2002
8475,export,2935926.0,2003
8475,export,4168231.0,2004
8475,export,4308601.0,2005
8475,export,3515250.0,2006
8475,export,3936985.0,2007
8475,export,6437511.0,2008
8475,export,2209482.0,2009
8475,export,2265465.0,2010
8475,export,3458117.0,2011
8475,export,3752903.0,2012
8475,export,2970504.0,2013
8475,export,4243237.0,2014
8475,export,2859029.0,2015
8475,export,1475540.0,2016
8475,export,2006437.0,2017
8475,import,2116394.0,1996
8475,import,2709569.0,1997
8475,import,2593271.0,1998
8475,import,2489640.0,1999
8475,import,11255736.0,2000
8475,import,2120669.0,2001
8475,import,1796636.0,2002
8475,import,7120512.0,2003
8475,import,3732067.0,2004
8475,import,2495443.0,2005
8475,import,1318395.0,2006
8475,import,2412341.0,2007
8475,import,1530813.0,2008
8475,import,922949.0,2009
8475,import,947437.0,2010
8475,import,3676484.0,2011
8475,import,5756374.0,2012
8475,import,1971361.0,2013
8475,import,5616846.0,2014
8475,import,10213437.0,2015
8475,import,1946106.0,2016
8475,import,1250601.0,2017
8476,export,3153202.0,1996
8476,export,3519461.0,1997
8476,export,3643087.0,1998
8476,export,15355755.0,1999
8476,export,4471773.0,2000
8476,export,4151364.0,2001
8476,export,2762519.0,2002
8476,export,2641037.0,2003
8476,export,2827787.0,2004
8476,export,2849382.0,2005
8476,export,2486480.0,2006
8476,export,2109437.0,2007
8476,export,2415630.0,2008
8476,export,1745075.0,2009
8476,export,2217134.0,2010
8476,export,3067994.0,2011
8476,export,3254526.0,2012
8476,export,3233009.0,2013
8476,export,3425090.0,2014
8476,export,3328344.0,2015
8476,export,3132291.0,2016
8476,export,3105207.0,2017
8476,import,7043495.0,1996
8476,import,9892043.0,1997
8476,import,15148698.0,1998
8476,import,12520946.0,1999
8476,import,10563539.0,2000
8476,import,11521004.0,2001
8476,import,9743123.0,2002
8476,import,9798530.0,2003
8476,import,8781266.0,2004
8476,import,8012572.0,2005
8476,import,7622558.0,2006
8476,import,7118008.0,2007
8476,import,5908020.0,2008
8476,import,4283703.0,2009
8476,import,5820411.0,2010
8476,import,5825224.0,2011
8476,import,4487376.0,2012
8476,import,4539859.0,2013
8476,import,5310510.0,2014
8476,import,4079241.0,2015
8476,import,5003785.0,2016
8476,import,5998968.0,2017
8477,export,12534695.0,1996
8477,export,14514470.0,1997
8477,export,13699687.0,1998
8477,export,13290041.0,1999
8477,export,17395068.0,2000
8477,export,16196731.0,2001
8477,export,19554648.0,2002
8477,export,18445720.0,2003
8477,export,18328952.0,2004
8477,export,20217069.0,2005
8477,export,16492667.0,2006
8477,export,12116397.0,2007
8477,export,14628755.0,2008
8477,export,14392244.0,2009
8477,export,14825166.0,2010
8477,export,15135610.0,2011
8477,export,11496179.0,2012
8477,export,12346927.0,2013
8477,export,13961585.0,2014
8477,export,14803932.0,2015
8477,export,14092525.0,2016
8477,export,12461909.0,2017
8477,import,24525872.0,1996
8477,import,28328003.0,1997
8477,import,53559958.0,1998
8477,import,55734907.0,1999
8477,import,33696590.0,2000
8477,import,25140656.0,2001
8477,import,21579884.0,2002
8477,import,22217869.0,2003
8477,import,35875905.0,2004
8477,import,31109963.0,2005
8477,import,29520892.0,2006
8477,import,26417404.0,2007
8477,import,22845164.0,2008
8477,import,15440363.0,2009
8477,import,35638994.0,2010
8477,import,29056616.0,2011
8477,import,22946824.0,2012
8477,import,25027258.0,2013
8477,import,23806724.0,2014
8477,import,39743662.0,2015
8477,import,36760567.0,2016
8477,import,23745007.0,2017
8478,export,7052608.0,1996
8478,export,6132592.0,1997
8478,export,3245998.0,1998
8478,export,3783846.0,1999
8478,export,10785116.0,2000
8478,export,4386654.0,2001
8478,export,3945270.0,2002
8478,export,8322769.0,2003
8478,export,5377944.0,2004
8478,export,14314069.0,2005
8478,export,14367001.0,2006
8478,export,4209260.0,2007
8478,export,1620077.0,2008
8478,export,1791757.0,2009
8478,export,2521894.0,2010
8478,export,1603799.0,2011
8478,export,1439163.0,2012
8478,export,1539975.0,2013
8478,export,1221792.0,2014
8478,export,1033558.0,2015
8478,export,1866420.0,2016
8478,export,1735616.0,2017
8478,import,1733644.0,1996
8478,import,1687709.0,1997
8478,import,1614142.0,1998
8478,import,2066991.0,1999
8478,import,1031947.0,2000
8478,import,1550425.0,2001
8478,import,1381327.0,2002
8478,import,814428.0,2003
8478,import,1018860.0,2004
8478,import,893132.0,2005
8478,import,692769.0,2006
8478,import,636309.0,2007
8478,import,1380206.0,2008
8478,import,1900528.0,2009
8478,import,3055910.0,2010
8478,import,3785439.0,2011
8478,import,844263.0,2012
8478,import,818988.0,2013
8478,import,531314.0,2014
8478,import,268902.0,2015
8478,import,315775.0,2016
8478,import,207400.0,2017
8479,export,61363603.0,1996
8479,export,72346777.0,1997
8479,export,68259553.0,1998
8479,export,59337634.0,1999
8479,export,51496314.0,2000
8479,export,57179478.0,2001
8479,export,54447718.0,2002
8479,export,58889153.0,2003
8479,export,66659985.0,2004
8479,export,96023595.0,2005
8479,export,59877106.0,2006
8479,export,63330480.0,2007
8479,export,73845122.0,2008
8479,export,70501817.0,2009
8479,export,48131984.0,2010
8479,export,74933834.0,2011
8479,export,60772688.0,2012
8479,export,69529661.0,2013
8479,export,58852620.0,2014
8479,export,51322723.0,2015
8479,export,58090814.0,2016
8479,export,54064894.0,2017
8479,import,35802903.0,1996
8479,import,40919730.0,1997
8479,import,42230354.0,1998
8479,import,65518218.0,1999
8479,import,61821507.0,2000
8479,import,68220289.0,2001
8479,import,54017627.0,2002
8479,import,57374137.0,2003
8479,import,62803174.0,2004
8479,import,123593464.0,2005
8479,import,80345689.0,2006
8479,import,69285064.0,2007
8479,import,71393368.0,2008
8479,import,49053816.0,2009
8479,import,59820637.0,2010
8479,import,64188341.0,2011
8479,import,62905856.0,2012
8479,import,107177859.0,2013
8479,import,92827914.0,2014
8479,import,64542671.0,2015
8479,import,73218631.0,2016
8479,import,75289564.0,2017
8480,export,4764201.0,1996
8480,export,6725220.0,1997
8480,export,6638631.0,1998
8480,export,8868742.0,1999
8480,export,6504670.0,2000
8480,export,5564363.0,2001
8480,export,5893965.0,2002
8480,export,5516104.0,2003
8480,export,5898894.0,2004
8480,export,3919514.0,2005
8480,export,4121976.0,2006
8480,export,3718012.0,2007
8480,export,5091077.0,2008
8480,export,3562466.0,2009
8480,export,3301812.0,2010
8480,export,4074803.0,2011
8480,export,4113545.0,2012
8480,export,3336094.0,2013
8480,export,2286605.0,2014
8480,export,2320885.0,2015
8480,export,1902110.0,2016
8480,export,2119869.0,2017
8480,import,7821773.0,1996
8480,import,19148619.0,1997
8480,import,22018023.0,1998
8480,import,29770353.0,1999
8480,import,10164084.0,2000
8480,import,8427502.0,2001
8480,import,12094965.0,2002
8480,import,10177186.0,2003
8480,import,137480621.0,2004
8480,import,16977243.0,2005
8480,import,11942780.0,2006
8480,import,17616755.0,2007
8480,import,11670663.0,2008
8480,import,15552965.0,2009
8480,import,12081223.0,2010
8480,import,13649253.0,2011
8480,import,18548075.0,2012
8480,import,18298194.0,2013
8480,import,18196597.0,2014
8480,import,16673947.0,2015
8480,import,22655362.0,2016
8480,import,19828926.0,2017
8481,export,60047375.0,1996
8481,export,59426118.0,1997
8481,export,194745682.0,1998
8481,export,53112748.0,1999
8481,export,63133728.0,2000
8481,export,48094570.0,2001
8481,export,55056492.0,2002
8481,export,55249602.0,2003
8481,export,66132394.0,2004
8481,export,72583100.0,2005
8481,export,78015469.0,2006
8481,export,77362172.0,2007
8481,export,77283224.0,2008
8481,export,64688583.0,2009
8481,export,67314581.0,2010
8481,export,77853772.0,2011
8481,export,82400061.0,2012
8481,export,72057742.0,2013
8481,export,78614915.0,2014
8481,export,86277151.0,2015
8481,export,88434720.0,2016
8481,export,89104013.0,2017
8481,import,69557195.0,1996
8481,import,101616503.0,1997
8481,import,86226626.0,1998
8481,import,200220497.0,1999
8481,import,130565385.0,2000
8481,import,123584681.0,2001
8481,import,127858967.0,2002
8481,import,129928657.0,2003
8481,import,193604924.0,2004
8481,import,151585193.0,2005
8481,import,179629640.0,2006
8481,import,167931590.0,2007
8481,import,156494394.0,2008
8481,import,125459916.0,2009
8481,import,136595495.0,2010
8481,import,146251763.0,2011
8481,import,146492481.0,2012
8481,import,145536814.0,2013
8481,import,144759222.0,2014
8481,import,133898878.0,2015
8481,import,134520258.0,2016
8481,import,129171230.0,2017
8482,export,38047034.0,1996
8482,export,39759320.0,1997
8482,export,41326832.0,1998
8482,export,37481358.0,1999
8482,export,37080979.0,2000
8482,export,31371250.0,2001
8482,export,24191327.0,2002
8482,export,22354611.0,2003
8482,export,26373713.0,2004
8482,export,25532016.0,2005
8482,export,27999751.0,2006
8482,export,32496249.0,2007
8482,export,33371781.0,2008
8482,export,21605684.0,2009
8482,export,27182283.0,2010
8482,export,34696034.0,2011
8482,export,30753951.0,2012
8482,export,27755352.0,2013
8482,export,29435355.0,2014
8482,export,26375080.0,2015
8482,export,23772577.0,2016
8482,export,25018253.0,2017
8482,import,48873470.0,1996
8482,import,77939173.0,1997
8482,import,83390710.0,1998
8482,import,55049690.0,1999
8482,import,50713566.0,2000
8482,import,59448448.0,2001
8482,import,45577964.0,2002
8482,import,49717567.0,2003
8482,import,52129350.0,2004
8482,import,58293861.0,2005
8482,import,69659062.0,2006
8482,import,60541939.0,2007
8482,import,54180505.0,2008
8482,import,28814621.0,2009
8482,import,42574370.0,2010
8482,import,42973553.0,2011
8482,import,39845545.0,2012
8482,import,49751294.0,2013
8482,import,38135416.0,2014
8482,import,32493896.0,2015
8482,import,35182393.0,2016
8482,import,33291436.0,2017
8483,export,68598603.0,1996
8483,export,77474775.0,1997
8483,export,78277888.0,1998
8483,export,67184429.0,1999
8483,export,195071882.0,2000
8483,export,77059091.0,2001
8483,export,61581482.0,2002
8483,export,72002797.0,2003
8483,export,82018215.0,2004
8483,export,78337668.0,2005
8483,export,79860943.0,2006
8483,export,75418915.0,2007
8483,export,74412787.0,2008
8483,export,48727155.0,2009
8483,export,66579806.0,2010
8483,export,78453584.0,2011
8483,export,80836794.0,2012
8483,export,78096531.0,2013
8483,export,83668675.0,2014
8483,export,68426296.0,2015
8483,export,64137934.0,2016
8483,export,68697780.0,2017
8483,import,171340119.0,1996
8483,import,89341975.0,1997
8483,import,180535495.0,1998
8483,import,81440332.0,1999
8483,import,88439394.0,2000
8483,import,106434291.0,2001
8483,import,124947803.0,2002
8483,import,134414548.0,2003
8483,import,153237958.0,2004
8483,import,153619838.0,2005
8483,import,166980699.0,2006
8483,import,216967651.0,2007
8483,import,236579897.0,2008
8483,import,177348763.0,2009
8483,import,192289441.0,2010
8483,import,211175366.0,2011
8483,import,182220848.0,2012
8483,import,164232747.0,2013
8483,import,173193523.0,2014
8483,import,158340641.0,2015
8483,import,159348294.0,2016
8483,import,173078067.0,2017
8484,export,4679337.0,1996
8484,export,5633843.0,1997
8484,export,4954023.0,1998
8484,export,4135558.0,1999
8484,export,4328604.0,2000
8484,export,4866272.0,2001
8484,export,4554824.0,2002
8484,export,4372383.0,2003
8484,export,4869599.0,2004
8484,export,4201025.0,2005
8484,export,3755818.0,2006
8484,export,3743084.0,2007
8484,export,4213430.0,2008
8484,export,3825908.0,2009
8484,export,3901020.0,2010
8484,export,4926303.0,2011
8484,export,5700102.0,2012
8484,export,5750171.0,2013
8484,export,8685880.0,2014
8484,export,6126727.0,2015
8484,export,14803430.0,2016
8484,export,27619500.0,2017
8484,import,5899321.0,1996
8484,import,5641834.0,1997
8484,import,5916044.0,1998
8484,import,5670670.0,1999
8484,import,4743805.0,2000
8484,import,20968500.0,2001
8484,import,15815320.0,2002
8484,import,11222245.0,2003
8484,import,12057292.0,2004
8484,import,10070245.0,2005
8484,import,9327980.0,2006
8484,import,18168108.0,2007
8484,import,10725732.0,2008
8484,import,7026429.0,2009
8484,import,7749257.0,2010
8484,import,11020867.0,2011
8484,import,9366845.0,2012
8484,import,9539917.0,2013
8484,import,9113176.0,2014
8484,import,8558163.0,2015
8484,import,6825457.0,2016
8484,import,11036172.0,2017
8485,export,12489071.0,1996
8485,export,13074576.0,1997
8485,export,13873236.0,1998
8485,export,10655370.0,1999
8485,export,9699137.0,2000
8485,export,11313490.0,2001
8485,export,11315628.0,2002
8485,export,20968454.0,2003
8485,export,21084548.0,2004
8485,export,24756441.0,2005
8485,export,23446200.0,2006
8485,import,8924684.0,1996
8485,import,9813431.0,1997
8485,import,9201969.0,1998
8485,import,12381323.0,1999
8485,import,10209174.0,2000
8485,import,14937135.0,2001
8485,import,13639523.0,2002
8485,import,16220462.0,2003
8485,import,21355079.0,2004
8485,import,20883246.0,2005
8485,import,27364243.0,2006
8486,export,2254873.0,2007
8486,export,3103532.0,2008
8486,export,1523000.0,2009
8486,export,3555669.0,2010
8486,export,2064326.0,2011
8486,export,2560759.0,2012
8486,export,1075867.0,2013
8486,export,1412139.0,2014
8486,export,1878730.0,2015
8486,export,1486964.0,2016
8486,export,1523394.0,2017
8486,import,1182992.0,2007
8486,import,2002826.0,2008
8486,import,1822540.0,2009
8486,import,3606214.0,2010
8486,import,2439916.0,2011
8486,import,1704362.0,2012
8486,import,2073979.0,2013
8486,import,5674692.0,2014
8486,import,3012805.0,2015
8486,import,1169171.0,2016
8486,import,1244365.0,2017
8487,export,12964838.0,2007
8487,export,19608591.0,2008
8487,export,13791473.0,2009
8487,export,26364939.0,2010
8487,export,18067879.0,2011
8487,export,18040039.0,2012
8487,export,17498277.0,2013
8487,export,18096920.0,2014
8487,export,15007218.0,2015
8487,export,11734018.0,2016
8487,export,14856297.0,2017
8487,import,17238981.0,2007
8487,import,16295667.0,2008
8487,import,7840171.0,2009
8487,import,9610646.0,2010
8487,import,8479224.0,2011
8487,import,9682756.0,2012
8487,import,8558839.0,2013
8487,import,10073756.0,2014
8487,import,8045007.0,2015
8487,import,6821723.0,2016
8487,import,8262150.0,2017
85--,export,17228716.0,2015
85--,export,18861922.0,2016
85--,export,26284098.0,2017
85--,import,109459945.0,2015
85--,import,106096608.0,2016
85--,import,97995608.0,2017
8501,export,47222339.0,1996
8501,export,57109634.0,1997
8501,export,50458964.0,1998
8501,export,47327264.0,1999
8501,export,55610169.0,2000
8501,export,52983113.0,2001
8501,export,44149988.0,2002
8501,export,43517972.0,2003
8501,export,47756023.0,2004
8501,export,47305910.0,2005
8501,export,52705807.0,2006
8501,export,53471538.0,2007
8501,export,54986020.0,2008
8501,export,40849988.0,2009
8501,export,48087901.0,2010
8501,export,48484682.0,2011
8501,export,42106981.0,2012
8501,export,45614178.0,2013
8501,export,56985017.0,2014
8501,export,51092546.0,2015
8501,export,51531540.0,2016
8501,export,63773293.0,2017
8501,import,46410316.0,1996
8501,import,54913766.0,1997
8501,import,69309124.0,1998
8501,import,72389713.0,1999
8501,import,74725218.0,2000
8501,import,74675713.0,2001
8501,import,78227185.0,2002
8501,import,88705316.0,2003
8501,import,88860167.0,2004
8501,import,93330124.0,2005
8501,import,96004190.0,2006
8501,import,94067830.0,2007
8501,import,105057111.0,2008
8501,import,65052188.0,2009
8501,import,69393544.0,2010
8501,import,66776537.0,2011
8501,import,95882207.0,2012
8501,import,100237059.0,2013
8501,import,105364280.0,2014
8501,import,185175628.0,2015
8501,import,135330151.0,2016
8501,import,156454391.0,2017
8502,export,54147369.0,1996
8502,export,59455413.0,1997
8502,export,72824867.0,1998
8502,export,75485808.0,1999
8502,export,77199433.0,2000
8502,export,89965581.0,2001
8502,export,80830582.0,2002
8502,export,110936567.0,2003
8502,export,136669238.0,2004
8502,export,166581726.0,2005
8502,export,165712438.0,2006
8502,export,171538103.0,2007
8502,export,196262686.0,2008
8502,export,122114446.0,2009
8502,export,144987639.0,2010
8502,export,176525807.0,2011
8502,export,167370991.0,2012
8502,export,131266476.0,2013
8502,export,110743489.0,2014
8502,export,102743990.0,2015
8502,export,84633846.0,2016
8502,export,92825673.0,2017
8502,import,5139627.0,1996
8502,import,9147075.0,1997
8502,import,10340485.0,1998
8502,import,10041970.0,1999
8502,import,16101814.0,2000
8502,import,17651260.0,2001
8502,import,12474278.0,2002
8502,import,11104319.0,2003
8502,import,14803900.0,2004
8502,import,31050338.0,2005
8502,import,24999105.0,2006
8502,import,29923300.0,2007
8502,import,31336451.0,2008
8502,import,30901613.0,2009
8502,import,68125749.0,2010
8502,import,73514708.0,2011
8502,import,105407197.0,2012
8502,import,126551292.0,2013
8502,import,79974748.0,2014
8502,import,61225793.0,2015
8502,import,64868662.0,2016
8502,import,81529004.0,2017
8503,export,25608259.0,1996
8503,export,30765870.0,1997
8503,export,29439910.0,1998
8503,export,32142057.0,1999
8503,export,36031753.0,2000
8503,export,38735225.0,2001
8503,export,39175978.0,2002
8503,export,36144240.0,2003
8503,export,38622919.0,2004
8503,export,48504984.0,2005
8503,export,46701035.0,2006
8503,export,123179502.0,2007
8503,export,33814879.0,2008
8503,export,25108656.0,2009
8503,export,20450331.0,2010
8503,export,16036220.0,2011
8503,export,18136432.0,2012
8503,export,12823198.0,2013
8503,export,14661812.0,2014
8503,export,14972547.0,2015
8503,export,12191408.0,2016
8503,export,13120653.0,2017
8503,import,9849412.0,1996
8503,import,10582559.0,1997
8503,import,17349720.0,1998
8503,import,17557211.0,1999
8503,import,16200149.0,2000
8503,import,19257726.0,2001
8503,import,22531962.0,2002
8503,import,21605833.0,2003
8503,import,2301135851.0,2004
8503,import,38857114.0,2005
8503,import,60875315.0,2006
8503,import,40090157.0,2007
8503,import,45399636.0,2008
8503,import,44110665.0,2009
8503,import,46278350.0,2010
8503,import,50871032.0,2011
8503,import,111971398.0,2012
8503,import,82958543.0,2013
8503,import,44544496.0,2014
8503,import,50462763.0,2015
8503,import,77480417.0,2016
8503,import,56115208.0,2017
8504,export,63944142.0,1996
8504,export,43375662.0,1997
8504,export,34089781.0,1998
8504,export,28260474.0,1999
8504,export,33099647.0,2000
8504,export,35040796.0,2001
8504,export,39210523.0,2002
8504,export,41299213.0,2003
8504,export,26664754.0,2004
8504,export,23057106.0,2005
8504,export,24317402.0,2006
8504,export,25522353.0,2007
8504,export,33369328.0,2008
8504,export,16894120.0,2009
8504,export,21290904.0,2010
8504,export,23877972.0,2011
8504,export,27831399.0,2012
8504,export,33188507.0,2013
8504,export,37921398.0,2014
8504,export,32426678.0,2015
8504,export,29382887.0,2016
8504,export,34953919.0,2017
8504,import,74314430.0,1996
8504,import,101676404.0,1997
8504,import,149778119.0,1998
8504,import,106652967.0,1999
8504,import,98382580.0,2000
8504,import,100730079.0,2001
8504,import,92083394.0,2002
8504,import,96797314.0,2003
8504,import,83834163.0,2004
8504,import,79135164.0,2005
8504,import,76603919.0,2006
8504,import,77938610.0,2007
8504,import,289839753.0,2008
8504,import,70116437.0,2009
8504,import,79229869.0,2010
8504,import,92047266.0,2011
8504,import,95651420.0,2012
8504,import,105203061.0,2013
8504,import,110695232.0,2014
8504,import,524277439.0,2015
8504,import,100867021.0,2016
8504,import,120592041.0,2017
8505,export,8464526.0,1996
8505,export,8882036.0,1997
8505,export,8853639.0,1998
8505,export,8549467.0,1999
8505,export,8198153.0,2000
8505,export,8092203.0,2001
8505,export,7655975.0,2002
8505,export,8160013.0,2003
8505,export,8317044.0,2004
8505,export,11147143.0,2005
8505,export,11517176.0,2006
8505,export,11506153.0,2007
8505,export,10856727.0,2008
8505,export,4922651.0,2009
8505,export,4200901.0,2010
8505,export,6427294.0,2011
8505,export,5251738.0,2012
8505,export,5707296.0,2013
8505,export,6612362.0,2014
8505,export,5571823.0,2015
8505,export,5840380.0,2016
8505,export,5948388.0,2017
8505,import,10366505.0,1996
8505,import,12677653.0,1997
8505,import,11860687.0,1998
8505,import,10997367.0,1999
8505,import,10875426.0,2000
8505,import,10678137.0,2001
8505,import,11648687.0,2002
8505,import,9479567.0,2003
8505,import,10654091.0,2004
8505,import,9947082.0,2005
8505,import,11966456.0,2006
8505,import,11140747.0,2007
8505,import,11358751.0,2008
8505,import,7042693.0,2009
8505,import,7990604.0,2010
8505,import,11451998.0,2011
8505,import,12512457.0,2012
8505,import,13386289.0,2013
8505,import,14886002.0,2014
8505,import,11737627.0,2015
8505,import,11395077.0,2016
8505,import,36276522.0,2017
8506,export,17300903.0,1996
8506,export,6803363.0,1997
8506,export,7321300.0,1998
8506,export,8765913.0,1999
8506,export,8709791.0,2000
8506,export,17247456.0,2001
8506,export,12433223.0,2002
8506,export,13443640.0,2003
8506,export,10484083.0,2004
8506,export,9214981.0,2005
8506,export,11592436.0,2006
8506,export,8422232.0,2007
8506,export,8378178.0,2008
8506,export,7745766.0,2009
8506,export,8700256.0,2010
8506,export,9685958.0,2011
8506,export,9234116.0,2012
8506,export,10499103.0,2013
8506,export,11262958.0,2014
8506,export,16296938.0,2015
8506,export,16328735.0,2016
8506,export,13531658.0,2017
8506,import,30197165.0,1996
8506,import,35181388.0,1997
8506,import,33848197.0,1998
8506,import,51060320.0,1999
8506,import,43770932.0,2000
8506,import,273306115.0,2001
8506,import,120705452.0,2002
8506,import,41111997.0,2003
8506,import,41165266.0,2004
8506,import,194285425.0,2005
8506,import,46309070.0,2006
